#RunNumber,Pass,Date,StartTime,EndTime,Target,Kin,SBSfield,BeamPolarization,MollerQuality(0/1 = bad/good),BeamHelicityQuality(0/1 = bad/good),FieldMeasurementHorizontalAngle,FieldMeasurementVerticalAngle,Q2,EBeam
3579,pass2,1/17/23,16:28,17:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3580,pass2,1/17/23,17:36,18:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3581,pass2,1/17/23,18:31,19:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3582,pass2,1/17/23,20:13,20:52,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3583,pass2,1/17/23,20:57,21:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3588,pass2,1/17/23,22:39,23:39,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3589,pass2,1/17/23,23:41,0:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3590,pass2,1/18/23,0:53,1.53,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3591,pass2,1/18/23,2:01,3:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3592,pass2,1/18/23,3:03,4:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3593,pass2,1/18/23,4:04,5:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3594,pass2,1/18/23,5:09,6:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3595,pass2,1/18/23,6:11,7:11,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3596,pass2,1/18/23,7:13,7:21,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3671,pass2,1/20/23,3:43,4:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3672,pass2,1/20/23,4:38,6:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3673,pass2,1/20/23,6:06,7:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3694,pass2,1/21/23,5:43,6:20,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3695,pass2,1/21/23,6:22,6:50,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3696,pass2,1/21/23,7:46,7:56,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3697,pass2,1/21/23,8:00,8:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3698,pass2,1/21/23,8:42,9:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3701,pass2,1/21/23,10:27,11:13,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3702,pass2,1/21/23,11:21,13:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3703,pass2,1/21/23,13:02,14:18,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3704,pass2,1/21/23,14:22,16:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3705,pass2,1/21/23,16:08,17:18,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3706,pass2,1/21/23,17:24,17:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3708,pass2,1/21/23,18:10,18:38,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3709,pass2,1/21/23,18:44,19:48,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3710,pass2,1/21/23,19:52,21:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3711,pass2,1/21/23,21:09,22:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3712,pass2,1/21/23,22:31,23:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3713,pass2,1/21/23,23:37,1:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3714,pass2,1/22/23,1:06,2:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3715,pass2,1/22/23,2:38,4:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3716,pass2,1/22/23,4:36,5:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3717,pass2,1/22/23,5:37,7:07,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3718,pass2,1/22/23,7:09,8:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3719,pass2,1/22/23,8:37,10:26,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3720,pass2,1/22/23,10:27,10:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3721,pass2,1/22/23,11:07,11:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3722,pass2,1/22/23,13:32,14:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3723,pass2,1/22/23,14:41,15:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3729,pass2,1/22/23,16:03,17:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3730,pass2,1/22/23,20:26,20:54,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3731,pass2,1/22/23,20:56,22:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3732,pass2,1/22/23,22:05,23:22,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3733,pass2,1/22/23,23:27,0:16,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3734,pass2,1/23/23,0:21,1:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3737,pass2,1/23/23,1:59,3:32,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3738,pass2,1/23/23,3:12,3:52,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3739,pass2,1/23/23,4:21,5:32,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3740,pass2,1/23/23,5:34,6:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3741,pass2,1/23/23,6:52,8:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3742,pass2,1/23/23,8:30,8:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3747,pass2,1/23/23,9:44,10:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3748,pass2,1/23/23,13:51,15:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3749,pass2,1/23/23,15:19,16:20,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3750,pass2,1/23/23,16:28,17:22,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3752,pass2,1/23/23,17:27,18:18,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3753,pass2,1/23/23,18:21,18:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3754,pass2,1/23/23,18:48,19:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3755,pass2,1/23/23,19:36,20:42,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3756,pass2,1/23/23,20:43,21:36,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3758,pass2,1/23/23,21:41,22:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3759,pass2,1/23/23,22:37,23:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3761,pass2,1/23/23,22:36,0:05,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3762,pass2,1/24/23,0:09,1:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3763,pass2,1/24/23,1:29,3:02,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3764,pass2,1/24/23,3:04,4:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3765,pass2,1/24/23,4:07,5:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3766,pass2,1/24/23,5:47,7:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3767,pass2,1/24/23,7:05,8:36,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3782,pass2,1/24/23,23:04,23:20,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3783,pass2,1/24/23,23:22,23:38,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3784,pass2,1/24/23,23:40,0:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3786,pass2,1/25/23,0:53,1:10,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3787,pass2,1/25/23,1:15,1:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3788,pass2,1/25/23,1:41,2:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3789,pass2,1/25/23,2:47,3:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3790,pass2,1/25/23,3:49,4:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3791,pass2,1/25/23,4:11,5:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3792,pass2,1/25/23,5:15,6:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3794,pass2,1/25/23,6:08,7:00,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
3795,pass2,1/25/23,7:08,8:14,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3796,pass2,1/25/23,9:50,10:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3810,pass2,1/25/23,23:52,0:52,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3811,pass2,1/26/23,0:56,2:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3812,pass2,1/26/23,2:03,3:16,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3813,pass2,1/26/23,3:24,4:53,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3815,pass2,1/27/23,8:41,9:21,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3822,pass2,1/27/23,11:13,11:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3823,pass2,1/27/23,14:27,15:25,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3824,pass2,1/27/23,15:27,16:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3825,pass2,1/27/23,16:38,17:39,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3826,pass2,1/27/23,17:40,18:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3827,pass2,1/27/23,18:46,19:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3828,pass2,1/27/23,19:49,20:49,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3829,pass2,1/27/23,20:53,21:56,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3830,pass2,1/27/23,21:57,23:02,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3832,pass2,1/27/23,23:10,0:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3833,pass2,1/28/23,0:14,1:18,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3835,pass2,1/28/23,1:40 AM,3:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3836,pass2,1/28/23,3:04,4:14,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3837,pass2,1/28/23,4:15 AM,5:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3838,pass2,1/28/23,5:35,7:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3839,pass2,1/28/23,7:02,8:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3840,pass2,1/28/23,8:11,9:11,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3841,pass2,1/28/23,9:11,10:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3842,pass2,1/28/23,11:00,12:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3843,pass2,1/28/23,12:04,13:07,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3844,pass2,1/28/23,13:12,14:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3846,pass2,1/28/23,15:03,16:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3847,pass2,1/28/23,16:15,17:50,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3848,pass2,1/28/23,17:20,18:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3849,pass2,1/28/23,18:25,19:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3850,pass2,1/28/23,19:29,20:32,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3851,pass2,1/28/23,20:35,21:58,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3852,pass2,1/28/23,22:09,23:06,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3853,pass2,1/28/23,23:07,23:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3854,pass2,1/28/23,23:59,1:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3855,pass2,1/29/23,1:02,2:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3856,pass2,1/29/23,3:14,4:19,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3857,pass2,1/29/23,4:23,4:49,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3858,pass2,1/29/23,6:11,7:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3859,pass2,1/29/23,7:14,8:21,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3860,pass2,1/29/23,8:25,9:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3861,pass2,1/29/23,10:09,11:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3864,pass2,1/29/23,20:32,21:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3866,pass2,1/29/23,23:44,0:49,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3868,pass2,1/30/23,1:53,2:56,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3869,pass2,1/30/23,2:58,4:14,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3878,pass2,1/31/23,12:00,13:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3880,pass2,1/31/23,13:45,14:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3881,pass2,1/31/23,14:47,15:37,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3882,pass2,1/31/23,15:58,17:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3883,pass2,1/31/23,17:11,18:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3884,pass2,1/31/23,18:35,19:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3885,pass2,1/31/23,19:35,20:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3867,pass2,2/1/23,2:08,3:10,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
3889,pass2,2/1/23,4:12,5:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3890,pass2,2/1/23,5:11,6:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3923,pass2,2/2/23,13:46,14:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3924,pass2,2/2/23,14:47,16:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3926,pass2,2/2/23,19:23,21:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3927,pass2,2/2/23,21:55,23:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3928,pass2,2/2/23,23:36,0:26,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3929,pass2,2/3/23,0:32,1:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3930,pass2,2/3/23,1:39,2:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3931,pass2,2/3/23,2:51,3:54,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3932,pass2,2/3/23,4:00,5:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3933,pass2,2/3/23,5:06,6:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3934,pass2,2/3/23,6:04,7:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3935,pass2,2/3/23,7:06,7:48,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3936,pass2,2/3/23,7:53,8:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3937,pass2,2/3/23,8:59,10:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3938,pass2,2/3/23,10:04,10:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3939,pass2,2/3/23,10:47,11:50,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3940,pass2,2/3/23,11:58,1:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3941,pass2,2/3/23,13:16,14:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3942,pass2,2/3/23,14:19,15:18,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3944,pass2,2/3/23,15:40,16:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3945,pass2,2/3/23,16:54,17:18,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3946,pass2,2/3/23,17:20,18:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3947,pass2,2/3/23,18:28,19:32,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3948,pass2,2/3/23,19:37,20:43,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3951,pass2,2/3/23,21:32,21:37,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3952,pass2,2/3/23,21:38,22:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3954,pass2,2/3/23,22:39,23:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3955,pass2,2/3/23,23:33,0:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3956,pass2,2/4/23,0:36,1:36,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3957,pass2,2/4/23,1:38,2:38,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3958,pass2,2/4/23,2:40,3:40,He3,GEN4a,100,86.185,1,0,74.07,0.55,9.82,8.448
3959,pass2,2/4/23,3:47,4:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3960,pass2,2/4/23,4:51,5:51,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3961,pass2,2/4/23,5:54,6:54,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3962,pass2,2/4/23,6:56,7:33,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3963,pass2,2/4/23,7:44,9:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3964,pass2,2/4/23,9:08,10:07,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3965,pass2,2/4/23,10:12,10:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3966,pass2,2/4/23,10:43,11:43,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3967,pass2,2/4/23,12:03,13:23,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3968,pass2,2/4/23,13:27,14:52,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3970,pass2,2/4/23,16:41,17:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3972,pass2,2/4/23,18:25,19:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3973,pass2,2/4/23,19:41,20:43,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3974,pass2,2/4/23,20:44,21:50,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3975,pass2,2/4/23,21:54,23:01,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3976,pass2,2/4/23,23:02,23:30,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3977,pass2,2/4/23,23:52,1:21,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3978,pass2,2/5/23,1:23,2:10,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3980,pass2,2/5/23,4:20,5:10,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3981,pass2,2/5/23,5:10,5:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3983,pass2,2/5/23,5:59,7:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3985,pass2,2/5/23,8:57,9:57,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3986,pass2,2/5/23,10:01,12:11,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3996,pass2,2/6/23,1:24,2:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
3998,pass2,2/6/23,8:11,8:27,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4023,pass2,2/9/23,13:29,13:44,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4024,pass2,2/9/23,13:48,14:06,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4025,pass2,2/9/23,14:29,15:16,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4027,pass2,2/9/23,15:30,16:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4028,pass2,2/9/23,16:14,17:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4029,pass2,2/9/23,17:21,18:22,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4030,pass2,2/9/23,18:24,19:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4031,pass2,2/9/23,19:07,20:09,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4032,pass2,2/9/23,20:10,21:22,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4034,pass2,2/9/23,22:10,22:47,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4035,pass2,2/9/23,23:24,0:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4036,pass2,2/10/23,0:47,1:31,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4037,pass2,2/10/23,1:37,3:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4038,pass2,2/10/23,3:02,3:35,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4043,pass2,2/10/23,4:34,5:45,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4044,pass2,2/10/23,5:46,6:46,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4046,pass2,2/10/23,7:02,8:21,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4048,pass2,2/10/23,13:23,13:37,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4051,pass2,2/10/23,13.48,14:56,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4052,pass2,2/10/23,14:59,15:56,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4053,pass2,2/10/23,16:02,17:05,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4054,pass2,2/10/23,17:13,18:14,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4055,pass2,2/10/23,18:39,18:59,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4056,pass2,2/10/23,19:17,19:50,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4057,pass2,2/10/23,19:58,19:59,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4058,pass2,2/10/23,21:02,22:00,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4059,pass2,2/10/23,22:07,23:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4060,pass2,2/10/23,23:10,0:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4061,pass2,2/11/23,0:10,0:40,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4062,pass2,2/11/23,1:04,2:04,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4063,pass2,2/11/23,2:07,3:08,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4064,pass2,2/11/23,3:10,4:19,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4065,pass2,2/11/23,4:31,5:19,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4066,pass2,2/11/23,5:22,6:03,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4067,pass2,2/11/23,6:07,6:29,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4068,pass2,2/11/23,6:31,7:42,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4069,pass2,2/11/23,7:45,8:17,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4070,pass2,2/11/23,8:20,8:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4071,pass2,2/11/23,8:39,9:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4072,pass2,2/11/23,10:01,11:54,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4073,pass2,2/11/23,11:56,12:26,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4074,pass2,2/11/23,12:30,14:22,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4075,pass2,2/11/23,14:29,15:15,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4076,pass2,2/11/23,16:11,17:12,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4077,pass2,2/11/23,17:15,18:32,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4078,pass2,2/11/23,18:36,19:38,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4079,pass2,2/11/23,19:42,20:34,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
4080,pass2,2/11/23,20:36,21:28,He3,GEN4a,100,86.185,1,1,74.07,0.55,9.82,8.448
